208.65.0.10,NO_NAMESERVERS
208.65.0.12,NO_NAMESERVERS
208.85.0.12,NO_NAMESERVERS
208.85.0.16,NO_NAMESERVERS
208.85.0.17,NO_NAMESERVERS
208.85.0.18,NO_NAMESERVERS
208.85.0.19,NO_NAMESERVERS
208.85.0.20,NO_NAMESERVERS
